Form Id,Form Name,ID,Question Name,Question Type,Question Acitve Status,Hindi,Marathi,
54,Village Information,388,CHC available,R,2,CHC available - सामुदायिक स्वास्थ्य केन्द्र उपलब्ध,CHC available - सामुदायिक आरोग्य केंद्र उपलब्ध,
54,Village Information,389,CHC Name,T,2,CHC ID - सामुदायिक स्वास्थ्य केन्द्र का आई डी,CHC Name - सामुदायिक आरोग्य  केंद्राचे नाव,
54,Village Information,390,Distance of the CHC from the village(in kms),T,2,Distance of the CHC from the village - सामुदायिक स्वास्थ्य केन्द्र की गांव से दूरी,Distance of the CHC from the village(in kms) - सामुदायिक आरोग्य  केंद्राचे  गावापासून अंतर (किलोमीटर),
54,Village Information,391,Primary barrier in accessing CHC,S,2,Primary barrier in accessing CHC - सामुदायिक स्वास्थ्य केन्द्र की पहुंच में मुख्य बाधायें,Primary barrier in accessing CHC - सामुदायिक आरोग्य केंद्रात जाण्यासाठी येणारे प्राथमिक अडथळे,
54,Village Information,392,If other,T,2,"If other - यदि अन्य, स्पष्ट करें","If other -  अन्य, स्पष्ट करा",
54,Village Information,393,ASHA available,R,2,ASHA available - आशा उपलब्ध,ASHA available - आशा उपलब्ध आहे का,
54,Village Information,394,VHSNC existing,R,2,VHSNC existing - ग्राम स्वास्थ्य स्वच्छता पोषण समिति अस्तित्व में,VHSNC existing - गाव आरोग्य स्वच्छता आणि पोषण समिती,
54,Village Information,395,VHSNC operational,S,2,VHSNC operational - ग्राम स्वास्थ्य स्वच्छता पोषण समिति क्रियाशील,VHSNC operational - गाव आरोग्य स्वच्छता आणि पोषण समिती कार्यरत आहे का,
54,Village Information,396,VCPC existing,R,2,VCPC existing - ग्राम बाल संरक्षण समिति अस्तित्व में,VCPC existing - गाव बाल संरक्षण समिती,
54,Village Information,397,VCPC Operational,S,2,VCPC Operational - ग्राम बाल संरक्षण समिति क्रियाशील,VCPC Operational - गाव बाल संरक्षण समिती कार्यरत आहे का,
54,Village Information,398,Number of Self Help Groups/ CBOs,T,2,Number of Self Help Groups/ CBOs - स्व-सहायता समूहों की संख्या,Number of Self Help Groups/ CBOs - स्वयं मदत गट संख्या,
54,Village Information,399,Number of Child Collective,T,2,Number of Child Collective - बच्चों को लाने-ले जाने वालों की संख्या,Number of Child Collective - मुलांची ने- आण karnaryanchi संख्या,
54,Village Information,400,Electricity,R,2,Electricity - बिजली,Electricity - वीज,
54,Village Information,401,Road,R,2,Road - सड़क (डामर),Road - रस्ते,
54,Village Information,402,Public Transport,R,2,Public Transport - सार्वजनिक परिवहन,Public Transport - सार्वजनिक वाहतूक,
54,Village Information,403,Water Supply,R,2,Water Supply -पानी की आपूर्ति,Water Supply - पाणीपुरवठा,
55,House Hold Information,404,Rural or Urban,R,0,,Rural or Urban,
55,House Hold Information,405,Type of Family,R,2,Type of Family - परिवार का प्रकार,Type of Family - कुटुंबाचा प्रकार,
55,House Hold Information,406,Name of the Head of the HH,T,0,,Name of the Head of the HH -कुटुंब  प्रमुखाचे नाव,
55,House Hold Information,407,Age of the Head of the HH,T,0,,Age of the Head of the HH - कुटुंब  प्रमुखाचे वय,
55,House Hold Information,408,Sex of the Head of the HH,R,0,,Sex of the Head of the HH - कुटुंब  प्रमुखाचे लिंग ,
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,Highest class passed (Head of the HH) -  उच्चतम उत्तीर्ण कक्षा (परिवार के मुखिया),Highest class passed (Head of the HH) - कुटुंब  प्रमुखाने पास केलेला सर्वात वरचा वर्ग,
55,House Hold Information,410,Caste,S,2,Caste -जाति,Caste - जात,
55,House Hold Information,411,Do you have homestead land,S,2,Do you have homestead land - क्या आपके पास वासभूमि है,Do you have homestead land - ,
55,House Hold Information,412,Type of house,S,2,Type of house - घर का प्रकार,Type of house - घराचा प्रकार,
55,House Hold Information,413,Religion,S,2,Religion - धर्म,Religion - धर्म,
55,House Hold Information,414,Type of Ration card,S,2,Type of Ration card - राशन कार्ड का प्रकार,Type of Ration card - रेशनिंग कार्डचा प्रकार,
55,House Hold Information,415,If others,T,2,"If others - यदि अन्य, स्पष्ट करें","If other -  अन्य, स्पष्ट करा",
55,House Hold Information,416,Ration from PDS,S,2,Ration from PDS - सार्वजनिक वितरण प्रणाली से राशन,Ration from PDS - सार्वजनिक वितरण  प्रणालीनुसार  रेशन,
55,House Hold Information,417,MGNREGA JOB CARD,S,2,MGNREGA JOB CARD - मनरेगा जॉब कार्ड,MGNREGA JOB CARD - मनरेगा जॉब कार्ड,
55,House Hold Information,418,Number of working days last year,T,2,Number of working days last year - पिछले वर्ष के कार्य दिवस,Number of working days last year - मागील वर्षीचे कामाचे दिवस,
55,House Hold Information,419,Amount of money received last year?,T,2,Amount of money received last year? - पिछले वर्ष कितनी राशि प्राप्त की,Amount of money received last year? मागील वर्षीची कमाई,
55,House Hold Information,420,Amount Received (MGNREGA),R,2,Amount Received (MGNREGA) - प्राप्त राशि (मनरेगा),Amount Received (MGNREGA) - मिळालेली रक्कम (मनरेगा),
55,House Hold Information,421,Total family members,T,2,Total family members - परिवार में कुल सदस्य,Total family members - कुटुंबातील एकूण सदस्य,
55,House Hold Information,422,Total family members 17 years or younger,T,2,Total family members 17 years or younger - परिवार में 17 वर्ष से कम आयु के कुल सदस्य,Total family members 17 years or younger - कुटुंबातील 17 वर्षांपेक्षा कमी वयाचे  सदस्य,
55,House Hold Information,423,Primary occupation of the family,S,2,Primary occupation of the family - परिवार का प्रमुख व्यवसाय,Primary occupation of the family - कुटुंबाचा  प्रमुख व्यवसाय,
55,House Hold Information,424,Enter other type of occupation,T,2,"Enter other type of occupation - यदि अन्य, स्पष्ट करें","Enter other type of occupation - अन्य, स्पष्ट करा",
55,House Hold Information,425,If Landless,R,2,If Landless - क्या भूमिहीन है,If Landless - भूमिहीन आहात का? ,
55,House Hold Information,426,Primary source of energy for cooking,S,2,Primary source of energy for cooking - खाना पकाने के लिये ईंधन का मुख्स स्रोत,Primary source of energy for cooking,
55,House Hold Information,427,Is there a Casserole/ thermos/ thermoware?,S,2,Is there a Casserole/ thermos/ thermoware? - क्या घर में केसेरॉल/थर्मस/थर्मोवेयर है,Is there a Casserole/ thermos/ thermoware?,
55,House Hold Information,428,Is there a TV and VCR/ VCD/ DVD player?,S,2,Is there a TV and VCR/ VCD/ DVD player? - क्या घर में टीवी/वीसीआर/वीसीडी/डीवीडी प्लेयर है,Is there a TV and VCR/ VCD/ DVD player?,
55,House Hold Information,429,Is there a mobile handset and a telephone (landline)?,S,2,Is there a mobile handset and a telephone (landline)? - क्या घर में मोबाईल फोन और लैंडलाईन टेलीफ़ोन है,Is there a mobile handset and a telephone (landline)?,
55,House Hold Information,430,Is there a sewing machine?,R,2,Is there a sewing machine? - क्या घर में सिलाई मशीन है,Is there a sewing machine?,
55,House Hold Information,431,Is there an almeerah  or dressing table?,R,2,Is there an almeerah or dressing table? - क्या घर में अल्मारी/ड्रेसिंग टेबल है,Is there an almeerah  or dressing table?,
55,House Hold Information,432,"Is there a bicycle, motorcycle/scooter, or motor car/jeep?",S,2,"Is there a bicycle, motorcycle/scooter, or motor car/jeep? - क्या घर में साईकल/मोटरसाईकल/स्कूटर/कार/जीप है","Is there a bicycle, motorcycle/scooter, or motor car/jeep?",
55,House Hold Information,433,Whether the HH is headed by a single parent,S,2,Whether the HH is headed by a single parent - क्या एकल माता या पिता परिवार का मुखिया हैं,Whether the HH is headed by a single parent,
55,House Hold Information,434,Whether the HH is headed by grand parents,S,2,Whether the HH is headed by grand parents - क्या दादा-दादी/नाना-नानी परिवार का मुखिया हैं,Whether the HH is headed by grand parents,
55,House Hold Information,435,Whether headed by children (18 years and below),S,2,Whether headed by children (18 years and below) - क्या बच्चे (18 वर्ष से कम) परिवार का मुखिया हैं,Whether headed by children (18 years and below),
55,House Hold Information,436,Whether both mother and father work to earn a livelihood,S,2,Whether both mother and father work to earn a livelihood - क्या जीविकोपार्जन के लिये मातापिता दोनों काम करते हैं,Whether both mother and father work to earn a livelihood,
55,House Hold Information,437,Whether the primary bread-earner of the HH is terminally/seriously ill,S,2,Whether the primary bread-earner of the HH is terminally/seriously ill - क्या परिवार का मुख्य कमाने वाला व्यक्ति मरणासन्न/गंभीर रूप से बीमार है,Whether the primary bread-earner of the HH is terminally/seriously ill,
55,House Hold Information,438,Residential Status,S,2,Residential Status - निवास स्थिति,Residential Status,
55,House Hold Information,439,Month of in migration or out migration,S,2,Month of in migration or out migration - प्रवासित हो कर आने या जाने का माह,Month of in migration or out migration,
55,House Hold Information,440,Whether Household migrates every year,S,2,Whether Household migrates every year - क्या परिवार हर वर्ष प्रवासित होता है,Whether Household migrates every year,
55,House Hold Information,441,Duration of migration,S,2,Duration of migration - प्रवासन की अवधि,Duration of migration,
55,House Hold Information,442,Whether one adult member of the Household has permanently migrated,S,2,Whether one adult member of the Household has permanently migrated - क्या परिवार का एक वयस्क सदस्य स्थायी रूप से प्रवासित हो चुका है,Whether one adult member of the Household has permanently migrated,
55,House Hold Information,443,Source of drinking water,S,2,Source of drinking water - पीने के पानी का स्रोत,Source of drinking water,
55,House Hold Information,444,Enter other type of source of drinking water,T,2,"Enter other type of source of drinking water - If others, specify",Enter other type of source of drinking water,
55,House Hold Information,445,Access to toilet,S,2,Access to toilet - शौचालय तक पहुंच,Access to toilet,
55,House Hold Information,446,Enter other type of toilet,T,2,"Enter other type of toilet - यदि अन्य, स्पष्ट करें",Enter other type of toilet,
55,House Hold Information,447,Is any child missing?,R,2,Is any child missing? - क्या कोई बच्चा गुम है?,Is any child missing?,
55,House Hold Information,448,"If Yes, how many boys are missing",T,2,"If Yes, how many boys are missing - यदि हाँ, तो कितने लड़के","If Yes, how many boys are missing",
55,House Hold Information,449,"If Yes, how many girls are missing",T,2,"If Yes, how many girls are missing - यदि हाँ, तो कितनी लड़कियाँ","If Yes, how many girls are missing",
57,Pregnant Women,454,Name of the Husband,T,2,Name of the Husband -  पति का नाम,Name of the Husband,
57,Pregnant Women,455,Age of the Husband,T,2,Age of the Husband - पति की आयु,Age of the Husband,
57,Pregnant Women,456,Highest Class passed Husband,S,2,Highest Class passed Husband - उच्चतम उत्तीर्ण  कक्षा - पति,Highest Class passed Husband - पतीने पास केलेला सर्वात वरचा वर्ग,
57,Pregnant Women,457,Occupation of Husband,S,2,Occupation of Husband - पति का व्यवसाय,Occupation of Husband - पतीचा व्यवसाय,
57,Pregnant Women,458,Age of mother,T,2,Age of mother - माता की आयु,Age of mother,
57,Pregnant Women,459,Highest class passed - Mother,S,2,Highest class passed - Mother - उच्चतम उत्तीर्ण  कक्षा - माता,Highest class passed - Mother - आईने पास केलेला सर्वात वरचा वर्ग,
57,Pregnant Women,460,Occupation of the mother,S,2,Occupation of the mother - माता का व्यवसाय,Occupation of the mother - आईचा व्यवसाय,
57,Pregnant Women,461,Residential Status,S,2,Residential Status - निवास स्थिति,Residential Status - निवासाची स्थिती,
57,Pregnant Women,462,Month of in migration or out migration,S,2,Month of in migration or out migration - प्रवासित हो कर आने या जाने का माह,Month of in migration or out migration - गावात किंवा गावाबाहेर स्थालांतरण  होण्याचा महिना,
57,Pregnant Women,463,MCP/MCH Card made?,R,2,MCP/MCH Card made? - एमसीपी / एमसीएच कार्ड बनाया?,MCP/MCH Card made? - माता बाल संगोपन कार्ड / माता बाल आरोग्य नोंदणी कार्ड बनवले आहे,
57,Pregnant Women,464,Date of issue of MCP/MCH card,D,2,Date of issue of MCP/MCH card - एमसीपी / एमसीएच कार्ड जारी करने की तिथि,Date of issue of MCP/MCH card,
57,Pregnant Women,465,MCP/MCH card available,S,2,MCP/MCH card available - मातृ शिशु सुरक्षा/ मातृ शिशु स्वास्थ्य (एमसीपी/एमसीएच) कार्ड उपलब्ध,MCP/MCH card available - माता बाल संगोपन कार्ड / माता बाल आरोग्य नोंदणी कार्ड उपलब्ध आहे,
57,Pregnant Women,466,"Reasons, if not available",S,2,"Reasons, if not available - कारण, अगर उपलब्ध नहीं है","Reasons, if not available",
57,Pregnant Women,467,Date of ANC registration,D,2,Date of ANC registration - एएनसी पंजीकरण की तारीख,Date of ANC registration,
57,Pregnant Women,468,Last Menstrual Period,D,2,Last Menstrual Period - अंतिम माहवारी,Last Menstrual Period,
57,Pregnant Women,469,Whether registered in 3 months of preganancy,R,2,WhetherWhether registered in 3 months of preganancy registered in 3 months of preganancy - क्या गर्भावस्था के 3 महीनों के भीतर पंजीयन हुआ,Whether registered in 3 months of preganancy - गरोदरपणाची नोंद पहिल्या ३ महिन्यात झाली आहे का,
57,Pregnant Women,470,Health center Name,T,2,Health center ID - स्वास्थ्य केंद्र आईडी,Health center Name,
57,Pregnant Women,471,"If no,Reason for not registering in 3 months",S,2,"If no,Reason for not registering in 3 months - यदि नहीं, तो 3 महीनों के भीतर पंजीयन न कराने के कारण","If no,Reason for not registering in 3 months - जर ३ महिन्यात नोंद करण्यात आली नसेल तर कारण काय ",
57,Pregnant Women,472,"Others,Specify",T,2,"Others,Specify - अन्य, निर्दिष्ट करें","Others,Specify",
57,Pregnant Women,473,No of Previous Pregnancies,T,2,No of Previous Pregnancies - पिछली गर्भावस्था का नहीं,No of Previous Pregnancies,
57,Pregnant Women,474,No of live births,T,2,No of live births - जन्म के जन्म नहीं,No of live births,
57,Pregnant Women,475,Total Numbers of Months the termination of last pregnancy/Delivery,T,2,Last Pregnancy before - पहले अंतिम गर्भावस्था,Total Numbers of Months the termination of last pregnancy/Delivery,
57,Pregnant Women,476,TT1 (Tetanus Toxoid) actual date,D,2,TT1 (Tetanus Toxoid) actual date - टीटी 1 (टेटनस टोक्सॉयड) वास्तविक तिथि,TT1 (Tetanus Toxoid) actual date,
57,Pregnant Women,477,TT2 Actual date,D,2,TT2 Actual date - टीटी 2 वास्तविक तिथि,TT2 Actual date,
57,Pregnant Women,478,TT Booster Actual Date,D,2,TT Booster Actual Date - टीटी बूस्टर वास्तविक तिथि,TT Booster Actual Date,
57,Pregnant Women,479,1st ANC,S,2,1st ANC - पहली प्रसव-पूर्व देखभाल,1st ANC  - १ ली एएनसी तपासणी,
57,Pregnant Women,480,1st ANC Date,D,2,1st ANC Date - पहली एएनसी तिथि,1st ANC Date,
57,Pregnant Women,481,1st ANC weight,T,2,1st ANC weight - पहला और वजन,1st ANC weight,
57,Pregnant Women,484,1st ANC BP,T,2,1st ANC BP - पहला एएनसी बीपी,1st ANC BP,
57,Pregnant Women,485,1st ANC HB,T,2,1st ANC HB - पहला एएनसी एचबी,1st ANC HB,
57,Pregnant Women,486,1st ANC Urine Albumin,R,2,1st ANC Urine Albumin - पहली प्रसव-पूर्व देखभाल में मूत्र की जाँच-एल्बुमिन,1st ANC Urine Albumin - १ ली एएनसी युरीन अल्बुमीन,
57,Pregnant Women,487,1st ANC Urine Sugar,R,2,1st ANC Urine Sugar - पहली प्रसव-पूर्व देखभाल में मूत्र की जाँच-शूगर,1st ANC Urine Sugar - १ ली एएनसी युरीन शुगर,
57,Pregnant Women,488,1st ANC IFA Tablets received,T,2,1st ANC IFA Tablets received - पहली प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) गोली प्राप्त की,1st ANC IFA Tablets received - १ ल्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या मिळालेल्या गोळ्या,
57,Pregnant Women,489,1st ANC IFA tablets consumed,T,2,1st ANC IFA tablets consumed - पहली प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) की गोली खाई,1st ANC IFA tablets consumed - १ ल्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या खालेल्या गोळ्या,
57,Pregnant Women,490,1st ANC Abdominal examination,R,2,1st ANC Abdominal examination - पहली प्रसव-पूर्व देखभाल-  पेट की जाँच,1st ANC Abdominal examination - १ ल्या एएनसी तपासणीवेळी ओटीपोटाची तपासणी,
57,Pregnant Women,491,1st ANC Identified as High Risk,S,2,1st ANC Identified as High Risk - पहली प्रसव-पूर्व देखभाल-  अधिक जोखिम चिन्हित,1st ANC Identified as High Risk - १ ल्या एएनसी तपासणी धोक्याची माता आहे का ?,
57,Pregnant Women,492,1st ANC High Risk Referred,R,2,1st ANC High Risk Referred - पहली प्रसव-पूर्व देखभाल-  अधिक जोखिम रेफ़र किया गया,1st ANC High Risk Referred - १ ल्या एएनसी तपासणी धोक्याची माता म्हणून संदर्भ सेवा,
57,Pregnant Women,493,1st ANC supplementary nutrition available,S,2,1st ANC supplementary nutrition available - पहली प्रसव-पूर्व देखभाल-  पूरक पोषण आहार उपलब्ध,1st ANC supplementary nutrition available - १ ल्या एएनसी पूरक पोषण आहाराची उपलब्धता,
57,Pregnant Women,494,MCP/MCH card updated 1st trimester,S,2,MCP/MCH card updated 1st trimester - मातृ शिशु सुरक्षा/ मातृ शिशु स्वास्थ्य (एमसीपी/एमसीएच) कार्ड अपडेट किया गया - पहली तिमाही,MCP/MCH card updated 1st trimester - माता बाल आरोग्य संगोपन कार्ड अद्ययावत - १ल्या तिमाहीत,
57,Pregnant Women,495,2nd ANC,S,2,2nd ANC - दूसरी प्रसव-पूर्व देखभाल,2nd ANC - २ री  एएनसी तपासणी,
57,Pregnant Women,496,2nd ANC Date,D,2,2nd ANC Date - दूसरी एएनसी तिथि,2nd ANC Date,
57,Pregnant Women,497,2nd ANC Weight,T,2,2nd ANC Weight - दूसरा और वजन,2nd ANC Weight,
57,Pregnant Women,498,2nd ANC BP,T,2,2nd ANC BP - दूसरा एएनसी बीपी,2nd ANC BP,
57,Pregnant Women,499,2nd ANC HB,T,2,2nd ANC HB - दूसरा एएनसी एचबी,2nd ANC HB,
57,Pregnant Women,500,2nd ANC Urine Albumin,S,2,2nd ANC Urine Albumin - दूसरी प्रसव-पूर्व देखभाल में मूत्र की जाँच-एल्बुमिन,2nd ANC Urine Albumin - २ री एएनसी युरीन अल्बुमीन,
57,Pregnant Women,501,2nd ANC Urine sugar,S,2,2nd ANC Urine sugar - दूसरी प्रसव-पूर्व देखभाल में मूत्र की जाँच-शूगर,2nd ANC Urine sugar - २ री  एएनसी युरीन शुगर,
57,Pregnant Women,502,2nd ANC IFA Tablets received,T,2,2nd ANC IFA Tablets received - दूसरी प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) गोली प्राप्त की,2nd ANC IFA Tablets received - २ऱ्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या मिळालेल्या गोळ्या,
57,Pregnant Women,503,2nd ANC IFA tablets consumed,T,2,2nd ANC IFA tablets consumed - दूसरी प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) की गोली खाई,2nd ANC IFA tablets consumed - २ऱ्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या खालेल्या गोळ्या,
57,Pregnant Women,504,2nd ANC abdominal Examination,S,2,2nd ANC abdominal Examination - दूसरी प्रसव-पूर्व देखभाल-  पेट की जाँच,2nd ANC abdominal Examination - २ऱ्या एएनसी तपासणीवेळी ओटीपोटाची तपासणी,
57,Pregnant Women,505,2nd ANC - Identified as High Risk,R,2,2nd ANC - Identified as High Risk - दूसरी प्रसव-पूर्व देखभाल-  अधिक जोखिम चिन्हित,2nd ANC - Identified as High Risk - २ऱ्या एएनसी तपासणी धोक्याची माता,
57,Pregnant Women,506,2nd ANC - High Risk Referred,S,2,2nd ANC - High Risk Referred - दूसरी प्रसव-पूर्व देखभाल-  अधिक जोखिम रेफ़र किया गया,2nd ANC - High Risk Referred - २ऱ्या एएनसी तपासणी धोक्याची माता म्हणून संदर्भ सेवा,
57,Pregnant Women,507,2nd ANC - Supplementary Nutrition Available,S,2,2nd ANC - Supplementary Nutrition Available - दूसरी प्रसव-पूर्व देखभाल-  पूरक पोषण आहार उपलब्ध,2nd ANC - Supplementary Nutrition Available - २ऱ्या एएनसी पूरक पोषण आहाराची उपलब्धता,
57,Pregnant Women,508,MCP/ MCH Card updated - 2nd Trimester,R,2,MCP/ MCH Card updated - 2nd Trimester - मातृ शिशु सुरक्षा/ मातृ शिशु स्वास्थ्य (एमसीपी/एमसीएच) कार्ड अपडेट किया गया - दूसरी तिमाही,MCP/ MCH Card updated - 2nd Trimester - माता बाल आरोग्य संगोपन कार्ड अद्ययावत - २ऱ्या तिमाहीत,
57,Pregnant Women,509,3rd ANC,S,2,3rd ANC -  तीसरी प्रसव-पूर्व देखभाल,3rd ANC - ३ री एएनसी तपासणी,
57,Pregnant Women,510,3rd ANC date,D,2,3rd ANC date - तीसरी एएनसी तिथि,3rd ANC date,
57,Pregnant Women,511,3rd ANC Weight,T,2,3rd ANC Weight - तीसरा और वजन,3rd ANC Weight,
57,Pregnant Women,512,3rd ANC BP,T,2,3rd ANC BP - तीसरा एएनसी बीपी,3rd ANC BP,
57,Pregnant Women,513,3rd ANC Hb,T,2,3rd ANC Hb - तीसरा एएनसी एचबी,3rd ANC Hb,
57,Pregnant Women,514,3rd ANC Urine Albumin,S,2,3rd ANC Urine Albumin - तीसरी प्रसव-पूर्व देखभाल में मूत्र की जाँच-एल्बुमिन,3rd ANC Urine Albumin - ३ री एएनसी युरीन अल्बुमीन,
57,Pregnant Women,515,3rd ANC Urine Sugar,R,2,3rd ANC Urine Sugar - तीसरी प्रसव-पूर्व देखभाल में मूत्र की जाँच-शूगर,3rd ANC Urine Sugar - ३ री एएनसी युरीन शुगर,
57,Pregnant Women,516,3rd ANC - IFA tablets received,T,2,3rd ANC - IFA tablets received - तीसरी प्रसव-पूर्व देखभाल- आयएफ़ए  (आयरन) गोली प्राप्त की,3rd ANC - IFA tablets received -  ३ऱ्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या मिळालेल्या गोळ्या,
57,Pregnant Women,517,3rd ANC - IFA tablets consumed,T,2,3rd ANC - IFA tablets consumed - तीसरी प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) की गोली खाई,3rd ANC - IFA tablets consumed -  ३ऱ्या एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या खालेल्या गोळ्या,
57,Pregnant Women,518,3rd ANC-Abdominal Examination,S,2,3rd ANC-Abdominal Examination - तीसरी प्रसव-पूर्व देखभाल-  पेट की जाँच,3rd ANC-Abdominal Examination -  ३ऱ्या एएनसी तपासणीवेळी ओटीपोटाची तपासणी,
57,Pregnant Women,519,3rd ANC - Identified as High Risk,S,2,3rd ANC - Identified as High Risk - तीसरी प्रसव-पूर्व देखभाल-  अधिक जोखिम चिन्हित,3rd ANC - Identified as High Risk -  ३ऱ्या एएनसी तपासणी धोक्याची माता,
57,Pregnant Women,520,3rd ANC - High Risk Referred,S,2,3rd ANC - High Risk Referred - तीसरी प्रसव-पूर्व देखभाल-  अधिक जोखिम रेफ़र किया गया,3rd ANC - High Risk Referred -  ३ऱ्या एएनसी तपासणी धोक्याची माता म्हणून संदर्भ सेवा,
57,Pregnant Women,521,3rd ANC - Supplementary Nutrition Available,S,2,3rd ANC - Supplementary Nutrition Available - तीसरी प्रसव-पूर्व देखभाल-  पूरक पोषण आहार उपलब्ध,3rd ANC - Supplementary Nutrition Available -  ३ऱ्या एएनसी पूरक पोषण आहाराची उपलब्धता,
57,Pregnant Women,522,MCP/ MCH Card updated - 3rd Trimester,S,2,MCP/ MCH Card updated - 3rd Trimester - मातृ शिशु सुरक्षा/ मातृ शिशु स्वास्थ्य (एमसीपी/एमसीएच) कार्ड अपडेट किया गया - तीसरी तिमाही,MCP/ MCH Card updated - 3rd Trimester - माता बाल आरोग्य संगोपन कार्ड अद्ययावत - ३ऱ्या तिमाहीत,
57,Pregnant Women,523,4th ANC,S,2,4th ANC - चौथी प्रसव-पूर्व देखभाल,4th ANC - ४ थी  एएनसी तपासणी,
57,Pregnant Women,524,4th ANC Date,D,2,4th ANC Date - चौथी एएनसी तिथि,4th ANC Date,
57,Pregnant Women,525,4th ANC Weight,T,2,4th ANC Weight - चौथा और वजन,4th ANC Weight,
57,Pregnant Women,526,4th ANC BP,T,2,4th ANC BP - चौथा और बीपी,4th ANC BP,
57,Pregnant Women,527,4th ANC HB,T,2,4th ANC HB - चौथा एएनसी एचबी,4th ANC HB,
57,Pregnant Women,528,4th ANC Urine Albumin,S,2,4th ANC Urine Albumin - चौथी प्रसव-पूर्व देखभाल में मूत्र की जाँच-एल्बुमिन,4th ANC Urine Albumin - ४ थी एएनसी युरीन अल्बुमीन,
57,Pregnant Women,529,4th ANC Urine Sugar,S,2,4th ANC Urine Sugar - चौथी प्रसव-पूर्व देखभाल में मूत्र की जाँच-शूगर,4th ANC Urine Sugar - ४ थी एएनसी युरीन शुगर,
57,Pregnant Women,530,4th ANC - IFA tablets received,T,2,4th ANC - IFA tablets received - चौथी प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) गोली प्राप्त की,4th ANC - IFA tablets received - ४ थ्या  एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या मिळालेल्या गोळ्या,
57,Pregnant Women,531,4th ANC - IFA tablets consumed,T,2,4th ANC - IFA tablets consumed - चौथी प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) की गोली खाई,4th ANC - IFA tablets consumed - ४ थ्या  एएनसी तपासणीवेळी लोह व फॉलीक ऍसिडच्या खालेल्या गोळ्या,
57,Pregnant Women,532,4th ANC-Abdominal Examination,S,2,4th ANC-Abdominal Examination - चौथी प्रसव-पूर्व देखभाल-  पेट की जाँच,4th ANC-Abdominal Examination - ४ थ्या  एएनसी तपासणीवेळी ओटीपोटाची तपासणी,
57,Pregnant Women,533,4th ANC - Identified as High Risk,S,2,4th ANC - Identified as High Risk - चौथी प्रसव-पूर्व देखभाल-  अधिक जोखिम चिन्हित,4th ANC - Identified as High Risk - ४ थ्या  एएनसी तपासणी धोक्याची माता,
57,Pregnant Women,534,4th ANC - High Risk Referred,S,2,4th ANC - High Risk Referred - चौथी प्रसव-पूर्व देखभाल-  अधिक जोखिम रेफ़र किया गया,4th ANC - High Risk Referred - ४ थ्या  एएनसी तपासणी धोक्याची माता म्हणून संदर्भ सेवा,
57,Pregnant Women,535,4th ANC - Supplementary Nutrition Available,S,2,4th ANC - Supplementary Nutrition Available - चौथी प्रसव-पूर्व देखभाल-  पूरक पोषण आहार उपलब्ध,4th ANC - Supplementary Nutrition Available - ४ थ्या एएनसी पूरक पोषण आहाराची उपलब्धता,
57,Pregnant Women,536,Miscarriage or Abortion,S,2,Miscarriage or Abortion - गर्भपात या गर्भपात,Miscarriage or Abortion - गर्भपात / प्रसूती,
57,Pregnant Women,537,Status of Birth,R,2,Status of Birth - जन्म की स्थिति,Status of Birth - जन्माची स्थिती,
57,Pregnant Women,538,Time of birth(Month),T,2,Time of birth - जन्म का समय,Time of birth(Month),
57,Pregnant Women,539,Place of Delivery,S,2,Place of Delivery - प्रसव का स्थान,Place of Delivery - प्रसुतीचे ठिकाण,
57,Pregnant Women,540,Type of delivery,S,2,Type of delivery - प्रसव का प्रकार,Type of delivery - प्रसुतीचा प्रकार,
57,Pregnant Women,541,Received free transportation from Government,S,2,Received free transportation from Government - शासन से निःशुल्क परिवहन प्राप्त किया,Received free transportation from Government - शासनाकडून मोफत वाहनाची सुविधा मिळाली,
57,Pregnant Women,542,Received financial assistance from Government,S,2,Received financial assistance from Government - शासन से वित्तीय सहायता प्राप्त की,Received financial assistance from Government - शासनाकडून आर्थिक सहायय मिळाली,
57,Pregnant Women,543,Amount Received,T,2,Amount Received - रकम प्राप्त,Amount Received,
57,Pregnant Women,544,Home delivery assisted by,S,2,Home delivery assisted by - घर में प्रसव में मदद,Home delivery assisted by - घरी झालेल्या प्रसूतीमध्ये कोणी सहकार्य केले,
57,Pregnant Women,545,"If other, specify",T,2,"If other, specify - यदि अन्य, निर्दिष्ट करें","If other, specify",
