Form Id,Form Name,ID,Question Name,Question Type,Question Acitve Status,Hindi,Gujarthi
54,Village Information,376,Others,T,2,"Others - यदि अन्य, स्पष्ट करें",Others અન્ય
54,Village Information,377,Need for additional AWC,R,2,Need for additional AWC - अतिरिक्त आँगनवाड़ी केन्द्र की आवश्यकता,Need for additional AWC - વધારના આંગણવાડી કેન્દ્ર  માટેની જરૂરિયાત
54,Village Information,378,SHC available,R,2,SHC available - उप स्वास्थ्य केन्द्र उपलब्ध,SHC available - સબ હેલ્થ સેન્ટર ઉપલબ્ધ છે
54,Village Information,379,SHC Name,T,2,SHC ID - उप स्वास्थ्य केन्द्र का आई डी,SHC Name - સબ હેલ્થ સેન્ટરની આઈડી
54,Village Information,380,Distance of the SHC from the village(in kms),T,2,Distance of the SHC from the village - उप स्वास्थ्य केन्द्र की गांव से दूरी,Distance of the SHC from the village(in kms) - ગામથી SHC ની અંતર (કિ.મી.માં)
54,Village Information,381,Primary barrier in accessing SHC,S,2,Primary barrier in accessing SHC - उप स्वास्थ्य केन्द्र की पहुंच में मुख्य बाधायें,Primary barrier in accessing SHC - સબ હેલ્થ સેન્ટર પહોંચવા માટેની મુશ્કેલીઓ
54,Village Information,382,If Other,T,2,"If Other - यदि अन्य, स्पष्ट करें",If other - જો અન્ય
54,Village Information,383,PHC available,R,2,PHC available - प्राथमिक स्वास्थ्य केन्द्र उपलब्ध,PHC available - PHC ઉપલબ્ધ
54,Village Information,384,PHC Name,T,2,PHC ID - प्राथमिक स्वास्थ्य केन्द्र का आई डी,PHC Name - પ્રાથમિક આરોગ્ય કેન્દ્ર નામ
54,Village Information,385,Distance of the PHC from the village(in kms),T,2,Distance of the PHC from the village - प्राथमिक स्वास्थ्य केन्द्र की गांव से दूरी,Distance of the PHC from the village(in kms) - ગામથી પ્રાથમિક આરોગ્ય કેન્દ્રનું અંતર
54,Village Information,386,Primary barrier in accessing PHC,S,2,Primary barrier in accessing PHC - प्राथमिक स्वास्थ्य केन्द्र की पहुंच में मुख्य बाधायें,Primary barrier in accessing PHC - પ્રાથમિક આરોગ્ય કેન્દ્ર પહોંચવા માટેની મુશ્કેલીઓ
54,Village Information,387,If Other,T,2,"If Other - यदि अन्य, स्पष्ट करें",If other - જો અન્ય
54,Village Information,388,CHC available,R,2,CHC available - सामुदायिक स्वास्थ्य केन्द्र उपलब्ध,CHC available - કોમ્યુનિટી હેલ્થ સેન્ટર ઉપલબ્ધ
54,Village Information,389,CHC Name,T,2,CHC ID - सामुदायिक स्वास्थ्य केन्द्र का आई डी,CHC Name - કોમ્યુનિટી હેલ્થ સેન્ટરનું નામ
54,Village Information,390,Distance of the CHC from the village(in kms),T,2,Distance of the CHC from the village - सामुदायिक स्वास्थ्य केन्द्र की गांव से दूरी,Distance of the CHC from the village(in kms) - ગામથી સીએચસીનું અંતર(કિ.મી.)
54,Village Information,391,Primary barrier in accessing CHC,S,2,Primary barrier in accessing CHC - सामुदायिक स्वास्थ्य केन्द्र की पहुंच में मुख्य बाधायें,Primary barrier in accessing CHC - સીએચસી પહોંચવા માટેની મુશ્કેલીઓ
54,Village Information,392,If other,T,2,"If other - यदि अन्य, स्पष्ट करें",If other - જો અન્ય
54,Village Information,393,ASHA available,R,2,ASHA available - आशा उपलब्ध,ASHA available - આશા વર્કર ઉપલબ્ધ
54,Village Information,394,VHSNC existing,R,2,VHSNC existing - ग्राम स्वास्थ्य स्वच्छता पोषण समिति अस्तित्व में,VHSNC existing - ગ્રામ સ્વાસ્થ્ય સ્વચ્છતા પોષણ સમિતિ(VHSNC) હયાત છે
54,Village Information,395,VHSNC operational,S,2,VHSNC operational - ग्राम स्वास्थ्य स्वच्छता पोषण समिति क्रियाशील,VHSNC operational - ગ્રામ સ્વાસ્થ્ય સ્વચ્છતા પોષણ સમિતિ કાર્યરત છે
54,Village Information,396,VCPC existing,R,2,VCPC existing - ग्राम बाल संरक्षण समिति अस्तित्व में,VCPC existing - ગ્રામ બાળ સંરક્ષણ સમિતિ(VCPC) હયાત છે
54,Village Information,397,VCPC Operational,S,2,VCPC Operational - ग्राम बाल संरक्षण समिति क्रियाशील,VCPC Operational - ગ્રામ બાળ સંરક્ષણ સમિતિ કાર્યરત છે
54,Village Information,398,Number of Self Help Groups/ CBOs,T,2,Number of Self Help Groups/ CBOs - स्व-सहायता समूहों की संख्या,Number of Self Help Groups/ CBOs - સ્વ સહાય જૂથો / સી.બી.ઓ.ની સંખ્યા
54,Village Information,399,Number of Child Collective,T,2,Number of Child Collective - बच्चों को लाने-ले जाने वालों की संख्या,Number of Child Collective - બાળ સમૂહ(સંગઠનો)ની સંખ્યા
54,Village Information,400,Electricity,R,2,Electricity - बिजली,Electricity - વીજળી
54,Village Information,401,Road,R,2,Road - सड़क (डामर),Road - રોડ (ડામર)
54,Village Information,402,Public Transport,R,2,Public Transport - सार्वजनिक परिवहन,Public Transport - જાહેર પરિવહન
54,Village Information,403,Water Supply,R,2,Water Supply -पानी की आपूर्ति,Water Supply - પાણી પુરવઠા
55,House Hold Information,404,Rural or Urban,R,0,,Rural or Urban - ગ્રામ્ય/શહેરી
55,House Hold Information,405,Type of Family,R,2,Type of Family - परिवार का प्रकार,Type of Family - કુટુંબનો પ્રકાર
55,House Hold Information,406,Name of the Head of the HH,T,0,,Name of the Head of the HH - ઘરના વડાનું નામ
55,House Hold Information,407,Age of the Head of the HH,T,0,,Age of the Head of the HH - ઘરના વડાની ઉંમર
55,House Hold Information,408,Sex of the Head of the HH,R,0,,Sex of the Head of the HH - ઘરના વડાની જાતિ (સેક્સ)
55,House Hold Information,409,Highest class passed (Head of the HH),S,2,Highest class passed (Head of the HH) -  उच्चतम उत्तीर्ण कक्षा (परिवार के मुखिया),Highest class passed (Head of the HH) -  ઘરના વડાનો અભ્યાસ
55,House Hold Information,410,Caste,S,2,Caste -जाति,Caste - જ્ઞાતિ
55,House Hold Information,411,Do you have homestead land,S,2,Do you have homestead land - क्या आपके पास वासभूमि है,Do you have homestead land -તમારા ઘરની જમીન પોતાની છે?
55,House Hold Information,412,Type of house,S,2,Type of house - घर का प्रकार,Type of house - ઘરનો પ્રકાર
55,House Hold Information,413,Religion,S,2,Religion - धर्म,Religion - ધર્મ
55,House Hold Information,414,Type of Ration card,S,2,Type of Ration card - राशन कार्ड का प्रकार,Type of Ration card - રાશન કાર્ડનો પ્રકાર
55,House Hold Information,415,If others,T,2,"If others - यदि अन्य, स्पष्ट करें",If other - જો અન્ય
55,House Hold Information,416,Ration from PDS,S,2,Ration from PDS - सार्वजनिक वितरण प्रणाली से राशन,Ration from PDS - પીડીએસથી રાશન
55,House Hold Information,417,MGNREGA JOB CARD,S,2,MGNREGA JOB CARD - मनरेगा जॉब कार्ड,MGNREGA JOB CARD - મનરેગા જોબ કાર્ડ
55,House Hold Information,418,Number of working days last year,T,2,Number of working days last year - पिछले वर्ष के कार्य दिवस,Number of working days last year - ગયા વર્ષે કામ કરેલ દિવસોની સંખ્યા
55,House Hold Information,419,Amount of money received last year?,T,2,Amount of money received last year? - पिछले वर्ष कितनी राशि प्राप्त की,Amount of money received last year? - ગયા વર્ષે મળેલા પૈસાની રકમ?
55,House Hold Information,420,Amount Received (MGNREGA),R,2,Amount Received (MGNREGA) - प्राप्त राशि (मनरेगा),Amount Received (MGNREGA) - મળેલ રકમ  (MGNREGA)
55,House Hold Information,421,Total family members,T,2,Total family members - परिवार में कुल सदस्य,Total family members - કુલ કુટુંબના સભ્યો
55,House Hold Information,422,Total family members 17 years or younger,T,2,Total family members 17 years or younger - परिवार में 17 वर्ष से कम आयु के कुल सदस्य,Total family members 17 years or younger - 17 વર્ષ કે તેથી નાના કુલ કુટુંબના સભ્યો
55,House Hold Information,423,Primary occupation of the family,S,2,Primary occupation of the family - परिवार का प्रमुख व्यवसाय,Primary occupation of the family - કુટુંબનો પ્રાથમિક વ્યવસાય
55,House Hold Information,424,Enter other type of occupation,T,2,"Enter other type of occupation - यदि अन्य, स्पष्ट करें",Enter other type of occupation - અન્ય પ્રકારનો વ્યવસાય દાખલ કરો
55,House Hold Information,425,If Landless,R,2,If Landless - क्या भूमिहीन है,If Landless - શું જમીન વગરના છો
55,House Hold Information,426,Primary source of energy for cooking,S,2,Primary source of energy for cooking - खाना पकाने के लिये ईंधन का मुख्स स्रोत,Primary source of energy for cooking - રસોઈ બનાવવા માટે ઉર્જાનો પ્રાથમિક સ્ત્રોત
55,House Hold Information,427,Is there a Casserole/ thermos/ thermoware?,S,2,Is there a Casserole/ thermos/ thermoware? - क्या घर में केसेरॉल/थर्मस/थर्मोवेयर है,Is there a Casserole/ thermos/ thermoware? - ત્યાં શું કેસેરોલ /થેરમોસ કે થર્મોવેર  છે?
55,House Hold Information,428,Is there a TV and VCR/ VCD/ DVD player?,S,2,Is there a TV and VCR/ VCD/ DVD player? - क्या घर में टीवी/वीसीआर/वीसीडी/डीवीडी प्लेयर है,Is there a TV and VCR/ VCD/ DVD player? - શું તમારી પાસે TV કે VCR/VCD/DVD પ્લેયર છે?
55,House Hold Information,429,Is there a mobile handset and a telephone (landline)?,S,2,Is there a mobile handset and a telephone (landline)? - क्या घर में मोबाईल फोन और लैंडलाईन टेलीफ़ोन है,Is there a mobile handset and a telephone (landline)? - શું તમારી પાસે મોબાઈલ અને ટેલિફોન (લેન્ડલાઈન) છે?
55,House Hold Information,430,Is there a sewing machine?,R,2,Is there a sewing machine? - क्या घर में सिलाई मशीन है,Is there a sewing machine? - તમારી પાસે સીવણ મશીન છે?
55,House Hold Information,431,Is there an almeerah  or dressing table?,R,2,Is there an almeerah or dressing table? - क्या घर में अल्मारी/ड्रेसिंग टेबल है,Is there an almeerah  or dressing table? - તમારી પાસે એક કબાટ/ ડ્રેસિંગ ટેબલ છે?
55,House Hold Information,432,"Is there a bicycle, motorcycle/scooter, or motor car/jeep?",S,2,"Is there a bicycle, motorcycle/scooter, or motor car/jeep? - क्या घर में साईकल/मोटरसाईकल/स्कूटर/कार/जीप है","Is there a bicycle, motorcycle/scooter, or motor car/jeep? - તમારી પાસે સાયકલ, મોટર સાયકલ / સ્કૂટર કે કાર/જીપ છે? "
55,House Hold Information,433,Whether the HH is headed by a single parent,S,2,Whether the HH is headed by a single parent - क्या एकल माता या पिता परिवार का मुखिया हैं,Whether the HH is headed by a single parent - એકલા માતા કે એકલા પિતાવાળું ઘર છે ?
55,House Hold Information,434,Whether the HH is headed by grand parents,S,2,Whether the HH is headed by grand parents - क्या दादा-दादी/नाना-नानी परिवार का मुखिया हैं,Whether the HH is headed by grand parents - શું કુટુંબના વડા દાદા-દાદી છે?
55,House Hold Information,435,Whether headed by children (18 years and below),S,2,Whether headed by children (18 years and below) - क्या बच्चे (18 वर्ष से कम) परिवार का मुखिया हैं,Whether headed by children (18 years and below) - શું કુટુંબના વડા બાળકો છે? (18 વર્ષ અને તેનાથી ઓછા)
55,House Hold Information,436,Whether both mother and father work to earn a livelihood,S,2,Whether both mother and father work to earn a livelihood - क्या जीविकोपार्जन के लिये मातापिता दोनों काम करते हैं,Whether both mother and father work to earn a livelihood - શું બંને માતા -પિતા રોજગારી મેળવે છે?
55,House Hold Information,437,Whether the primary bread-earner of the HH is terminally/seriously ill,S,2,Whether the primary bread-earner of the HH is terminally/seriously ill - क्या परिवार का मुख्य कमाने वाला व्यक्ति मरणासन्न/गंभीर रूप से बीमार है,Whether the primary bread-earner of the HH is terminally/seriously ill - શું પરિવારના મુખ્ય કમાનાર વ્યક્તિને કોઈ જીવલેણ કે ગંભીર બીમારી છે?
55,House Hold Information,438,Residential Status,S,2,Residential Status - निवास स्थिति,Residential Status - રેહઠાણની  સ્થિતિ
55,House Hold Information,439,Month of in migration or out migration,S,2,Month of in migration or out migration - प्रवासित हो कर आने या जाने का माह,Month of in migration or out migration - અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો
55,House Hold Information,440,Whether Household migrates every year,S,2,Whether Household migrates every year - क्या परिवार हर वर्ष प्रवासित होता है,Whether Household migrates every year - શું પરિવારના વડા દર વર્ષે સ્થળાંતર કરે છે?
55,House Hold Information,441,Duration of migration,S,2,Duration of migration - प्रवासन की अवधि,Duration of migration - સ્થળાંતરનો સમયગાળો
55,House Hold Information,442,Whether one adult member of the Household has permanently migrated,S,2,Whether one adult member of the Household has permanently migrated - क्या परिवार का एक वयस्क सदस्य स्थायी रूप से प्रवासित हो चुका है,Whether one adult member of the Household has permanently migrated - શું પરિવારની એક પુખ્ત વયની વ્યક્તિએ કાયમી સ્થળાંતર કર્યું છે?
55,House Hold Information,443,Source of drinking water,S,2,Source of drinking water - पीने के पानी का स्रोत,Source of drinking water - પીવાના પાણીનો સ્ત્રોત
55,House Hold Information,444,Enter other type of source of drinking water,T,2,"Enter other type of source of drinking water - If others, specify","Enter other type of source of drinking water - પીવાના પાણીનો અન્ય પ્રકારનો સ્ત્રોત હોય તો, સ્પષ્ટ કરો"
55,House Hold Information,445,Access to toilet,S,2,Access to toilet - शौचालय तक पहुंच,Access to toilet - શૌચાલય ઉપલબ્ધ
55,House Hold Information,446,Enter other type of toilet,T,2,"Enter other type of toilet - यदि अन्य, स्पष्ट करें","Enter other type of toilet - અન્ય પ્રકારનાં ટોઇલેટ હોય તો, સ્પષ્ટ કરો"
55,House Hold Information,447,Is any child missing?,R,2,Is any child missing? - क्या कोई बच्चा गुम है?,Is any child missing? - કોઈ બાળક ગુમ થયેલ છે?
55,House Hold Information,448,"If Yes, how many boys are missing",T,2,"If Yes, how many boys are missing - यदि हाँ, तो कितने लड़के","If Yes, how many boys are missing - જો હા, તો કેટલા છોકરાઓ ગુમ છે"
55,House Hold Information,449,"If Yes, how many girls are missing",T,2,"If Yes, how many girls are missing - यदि हाँ, तो कितनी लड़कियाँ","If Yes, how many girls are missing - જો હા, કેટલી છોકરીઓ ગુમ છે"
57,Pregnant Women,454,Name of the Husband,T,2,Name of the Husband -  पति का नाम,Name of the Husband  - પતિનું નામ
57,Pregnant Women,455,Age of the Husband,T,2,Age of the Husband - पति की आयु,Age of the Husband - પતિની ઉંમર
57,Pregnant Women,456,Highest Class passed Husband,S,2,Highest Class passed Husband - उच्चतम उत्तीर्ण  कक्षा - पति,Highest Class passed Husband - પતિનો અભ્યાસ
57,Pregnant Women,457,Occupation of Husband,S,2,Occupation of Husband - पति का व्यवसाय,Occupation of Husband - પતિનો વ્વસાય
57,Pregnant Women,458,Age of mother,T,2,Age of mother - माता की आयु,Age of mother - માતાની ઉંમર
57,Pregnant Women,459,Highest class passed - Mother,S,2,Highest class passed - Mother - उच्चतम उत्तीर्ण  कक्षा - माता,Highest class passed - Mother - માતાનો અભ્યાસ
57,Pregnant Women,460,Occupation of the mother,S,2,Occupation of the mother - माता का व्यवसाय,Occupation of the mother - માતાનો વ્વસાય
57,Pregnant Women,461,Residential Status,S,2,Residential Status - निवास स्थिति,Residential Status - રહેઠાણની સ્થિતિ
57,Pregnant Women,462,Month of in migration or out migration,S,2,Month of in migration or out migration - प्रवासित हो कर आने या जाने का माह,Month of in migration or out migration - અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો
57,Pregnant Women,463,MCP/MCH Card made?,R,2,MCP/MCH Card made? - एमसीपी / एमसीएच कार्ड बनाया?,MCP/MCH Card made? - MCP/MCH માતૃ શિશુ સુરક્ષા માતૃ / શિશુ સ્વાસ્થ્ય કાર્ડ બનાવવામાં આવેલ છે
57,Pregnant Women,464,Date of issue of MCP/MCH card,D,2,Date of issue of MCP/MCH card - एमसीपी / एमसीएच कार्ड जारी करने की तिथि,Date of issue of MCP/MCH card - માતૃ શિશુ સુરક્ષા માતૃ / શિશુ સ્વાસ્થ્ય કાર્ડ બન્યાની તારીખ
57,Pregnant Women,465,MCP/MCH card available,S,2,MCP/MCH card available - मातृ शिशु सुरक्षा/ मातृ शिशु स्वास्थ्य (एमसीपी/एमसीएच) कार्ड उपलब्ध,MCP/MCH card available - માતૃ શિશુ સુરક્ષા માતૃ / શિશુ સ્વાસ્થ્ય કાર્ડ ઉપલબ્ધ
57,Pregnant Women,466,"Reasons, if not available",S,2,"Reasons, if not available - कारण, अगर उपलब्ध नहीं है","Reasons, if not available - જો ઉપલબ્ધ ન હોય તો કારણો"
57,Pregnant Women,467,Date of ANC registration,D,2,Date of ANC registration - एएनसी पंजीकरण की तारीख,Date of ANC registration - એએનસી નોંધણીની તારીખ
57,Pregnant Women,468,Last Menstrual Period,D,2,Last Menstrual Period - अंतिम माहवारी,Last Menstrual Period - છેલ્લા માસિકનો મહિનો
57,Pregnant Women,469,Whether registered in 3 months of preganancy,R,2,WhetherWhether registered in 3 months of preganancy registered in 3 months of preganancy - क्या गर्भावस्था के 3 महीनों के भीतर पंजीयन हुआ,Whether registered in 3 months of preganancy - શું ગર્ભવસ્થાના 3 મહિનાની અંદર રજીસ્ટર/ નોંધણી કરી
57,Pregnant Women,470,Health center Name,T,2,Health center ID - स्वास्थ्य केंद्र आईडी,Health center Name - આરોગ્ય કેન્દ્ર નામ
57,Pregnant Women,471,"If no,Reason for not registering in 3 months",S,2,"If no,Reason for not registering in 3 months - यदि नहीं, तो 3 महीनों के भीतर पंजीयन न कराने के कारण","If no,Reason for not registering in 3 months - જો ના, તો ત્રણ મહિનાની અંદર નોંધણી ના કરવાનું કારણ જણાવો"
57,Pregnant Women,472,"Others,Specify",T,2,"Others,Specify - अन्य, निर्दिष्ट करें","Others,Specify - અન્ય, સ્પષ્ટ કરો"
57,Pregnant Women,473,No of Previous Pregnancies,T,2,No of Previous Pregnancies - पिछली गर्भावस्था का नहीं,No of Previous Pregnancies - અગાઉની સગર્ભાવસ્થાની સંખ્યા
57,Pregnant Women,474,No of live births,T,2,No of live births - जन्म के जन्म नहीं,No. of live births - સફળ પ્રસૂતિની સંખ્યા જણાવો
57,Pregnant Women,475,Total Numbers of Months the termination of last pregnancy/Delivery,T,2,Last Pregnancy before - पहले अंतिम गर्भावस्था,Total Numbers of Months the termination of last pregnancy/Delivery - છેલ્લા ગર્ભાવસ્થા / ડિલિવરી સમાપ્ત થતાં મહિનાઓની કુલ સંખ્યા
57,Pregnant Women,476,TT1 (Tetanus Toxoid) actual date,D,2,TT1 (Tetanus Toxoid) actual date - टीटी 1 (टेटनस टोक्सॉयड) वास्तविक तिथि,TT1 (Tetanus Toxoid) actual date - ટીટી 1 (ટેટાનુસ ટોક્સાઈડ) સાચી તારીખ
57,Pregnant Women,477,TT2 Actual date,D,2,TT2 Actual date - टीटी 2 वास्तविक तिथि,TT2 Actual date - ટીટી 2 સાચી તારીખ
57,Pregnant Women,478,TT Booster Actual Date,D,2,TT Booster Actual Date - टीटी बूस्टर वास्तविक तिथि,TT Booster Actual Date - ટીટી બુસ્ટર સાચી તારીખ
57,Pregnant Women,479,1st ANC,S,2,1st ANC - पहली प्रसव-पूर्व देखभाल,1st ANC  - 1 લી એએનસી
57,Pregnant Women,480,1st ANC Date,D,2,1st ANC Date - पहली एएनसी तिथि,1st ANC Date - પહેલી એએનસીની તારીખ
57,Pregnant Women,481,1st ANC weight,T,2,1st ANC weight - पहला और वजन,1st ANC weight - 1 લી એએનસીનું વજન
57,Pregnant Women,484,1st ANC BP,T,2,1st ANC BP - पहला एएनसी बीपी,1st ANC BP - 1 લી એએનસીનું બી.પી.
57,Pregnant Women,485,1st ANC HB,T,2,1st ANC HB - पहला एएनसी एचबी,1st ANC HB - 1 લી એએનસીનું એચબી
57,Pregnant Women,486,1st ANC Urine Albumin,R,2,1st ANC Urine Albumin - पहली प्रसव-पूर्व देखभाल में मूत्र की जाँच-एल्बुमिन,1st ANC Urine Albumin - 1 લી એએનસી પેશાબની તપાસ
57,Pregnant Women,487,1st ANC Urine Sugar,R,2,1st ANC Urine Sugar - पहली प्रसव-पूर्व देखभाल में मूत्र की जाँच-शूगर,1st ANC Urine Sugar - 1 લી એએનસી પેશાબ શુગર
57,Pregnant Women,488,1st ANC IFA Tablets received,T,2,1st ANC IFA Tablets received - पहली प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) गोली प्राप्त की,1st ANC IFA Tablets received - 1 લી એએનસી  - આઈએફએ ગોળીઓ પ્રાપ્ત
57,Pregnant Women,489,1st ANC IFA tablets consumed,T,2,1st ANC IFA tablets consumed - पहली प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) की गोली खाई,1st ANC IFA tablets consumed - 1 લી એએનસી  - આઈએફએ ગોળીઓ લીધી
57,Pregnant Women,490,1st ANC Abdominal examination,R,2,1st ANC Abdominal examination - पहली प्रसव-पूर्व देखभाल-  पेट की जाँच,1st ANC Abdominal examination - 1 લી એએનસી  - પેટનું પરીક્ષણ
57,Pregnant Women,491,1st ANC Identified as High Risk,S,2,1st ANC Identified as High Risk - पहली प्रसव-पूर्व देखभाल-  अधिक जोखिम चिन्हित,1st ANC Identified as High Risk - 1 લી એએનસી વખતે જોખમ ઓળખાયું    
57,Pregnant Women,492,1st ANC High Risk Referred,R,2,1st ANC High Risk Referred - पहली प्रसव-पूर्व देखभाल-  अधिक जोखिम रेफ़र किया गया,1st ANC High Risk Referred - 1 લી એએનસી વખતે  જોખમ દેખાતા રીફર કરવામાં આવ્યા
57,Pregnant Women,493,1st ANC supplementary nutrition available,S,2,1st ANC supplementary nutrition available - पहली प्रसव-पूर्व देखभाल-  पूरक पोषण आहार उपलब्ध,1st ANC supplementary nutrition available - 1 લી એએનસી  - પૂરક પોષણ ઉપલબ્ધ
57,Pregnant Women,494,MCP/MCH card updated 1st trimester,S,2,MCP/MCH card updated 1st trimester - मातृ शिशु सुरक्षा/ मातृ शिशु स्वास्थ्य (एमसीपी/एमसीएच) कार्ड अपडेट किया गया - पहली तिमाही,MCP/MCH card updated 1st trimester - MCP/MCH કાર્ડ પર સુધારો - 1 લું ત્રિમાસિક
57,Pregnant Women,495,2nd ANC,S,2,2nd ANC - दूसरी प्रसव-पूर्व देखभाल,2nd ANC - 2 જી એએનસી
57,Pregnant Women,496,2nd ANC Date,D,2,2nd ANC Date - दूसरी एएनसी तिथि,2nd ANC Date - બીજી એએનસીની તારીખ
57,Pregnant Women,497,2nd ANC Weight,T,2,2nd ANC Weight - दूसरा और वजन,2nd ANC Weight - બીજો એએનસીનું વજન
57,Pregnant Women,498,2nd ANC BP,T,2,2nd ANC BP - दूसरा एएनसी बीपी,2nd ANC BP - બીજો એએનસીનું બી.પી.
57,Pregnant Women,499,2nd ANC HB,T,2,2nd ANC HB - दूसरा एएनसी एचबी,2nd ANC HB - બીજો એએનસીનું એચબી
57,Pregnant Women,500,2nd ANC Urine Albumin,S,2,2nd ANC Urine Albumin - दूसरी प्रसव-पूर्व देखभाल में मूत्र की जाँच-एल्बुमिन,2nd ANC Urine Albumin - 2 જી એએનસી પેશાબની તપાસ
57,Pregnant Women,501,2nd ANC Urine sugar,S,2,2nd ANC Urine sugar - दूसरी प्रसव-पूर्व देखभाल में मूत्र की जाँच-शूगर,2nd ANC Urine sugar - 2 જી એએનસી પેશાબ શુગર
57,Pregnant Women,502,2nd ANC IFA Tablets received,T,2,2nd ANC IFA Tablets received - दूसरी प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) गोली प्राप्त की,2nd ANC IFA Tablets received - 2 જી એએનસી- આઈએફએગોળીઓ પ્રાપ્ત
57,Pregnant Women,503,2nd ANC IFA tablets consumed,T,2,2nd ANC IFA tablets consumed - दूसरी प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) की गोली खाई,2nd ANC IFA tablets consumed - 2 જી એએનસી - આઈએફએ ગોળીઓ લીધી
57,Pregnant Women,504,2nd ANC abdominal Examination,S,2,2nd ANC abdominal Examination - दूसरी प्रसव-पूर्व देखभाल-  पेट की जाँच,2nd ANC abdominal Examination - 2 જી એએનસી  - પેટનું પરીક્ષણ
57,Pregnant Women,505,2nd ANC - Identified as High Risk,R,2,2nd ANC - Identified as High Risk - दूसरी प्रसव-पूर्व देखभाल-  अधिक जोखिम चिन्हित,2nd ANC - Identified as High Risk - 2 જી એએનસી વખતે જોખમ ઓળખાયું    
57,Pregnant Women,506,2nd ANC - High Risk Referred,S,2,2nd ANC - High Risk Referred - दूसरी प्रसव-पूर्व देखभाल-  अधिक जोखिम रेफ़र किया गया,2nd ANC - High Risk Referred - 2 જી એએનસી વખતે  જોખમ દેખાતા રીફર કરવામાં આવ્યા
57,Pregnant Women,507,2nd ANC - Supplementary Nutrition Available,S,2,2nd ANC - Supplementary Nutrition Available - दूसरी प्रसव-पूर्व देखभाल-  पूरक पोषण आहार उपलब्ध,2nd ANC - Supplementary Nutrition Available - 2 જી એએનસી  - પૂરક પોષણ ઉપલબ્ધ
57,Pregnant Women,508,MCP/ MCH Card updated - 2nd Trimester,R,2,MCP/ MCH Card updated - 2nd Trimester - मातृ शिशु सुरक्षा/ मातृ शिशु स्वास्थ्य (एमसीपी/एमसीएच) कार्ड अपडेट किया गया - दूसरी तिमाही,MCP/ MCH Card updated - 2nd Trimester - MCP/MCH કાર્ડ પર સુધારો - બીજો ત્રિમાસિક
57,Pregnant Women,509,3rd ANC,S,2,3rd ANC -  तीसरी प्रसव-पूर्व देखभाल,3rd ANC - 3 જી એએનસી
57,Pregnant Women,510,3rd ANC date,D,2,3rd ANC date - तीसरी एएनसी तिथि,3rd ANC date - 3 જી એએનસી તારીખ
57,Pregnant Women,511,3rd ANC Weight,T,2,3rd ANC Weight - तीसरा और वजन,3rd ANC Weight - 3 જી એએનસીનું વજન
57,Pregnant Women,512,3rd ANC BP,T,2,3rd ANC BP - तीसरा एएनसी बीपी,3rd ANC BP - 3 જી એએનસીનું બી.પી.
57,Pregnant Women,513,3rd ANC Hb,T,2,3rd ANC Hb - तीसरा एएनसी एचबी,3rd ANC Hb - 3 જી એ.એન.સી.નું એચ.બી.
57,Pregnant Women,514,3rd ANC Urine Albumin,S,2,3rd ANC Urine Albumin - तीसरी प्रसव-पूर्व देखभाल में मूत्र की जाँच-एल्बुमिन,3rd ANC Urine Albumin - 3 જી એએનસી પેશાબની તપાસ
57,Pregnant Women,515,3rd ANC Urine Sugar,R,2,3rd ANC Urine Sugar - तीसरी प्रसव-पूर्व देखभाल में मूत्र की जाँच-शूगर,3rd ANC Urine Sugar - 3 જી એએનસી પેશાબ શુગર
57,Pregnant Women,516,3rd ANC - IFA tablets received,T,2,3rd ANC - IFA tablets received - तीसरी प्रसव-पूर्व देखभाल- आयएफ़ए  (आयरन) गोली प्राप्त की,3rd ANC - IFA tablets received - 3 જી એએનસી - આઈએફએ ગોળીઓ પ્રાપ્ત
57,Pregnant Women,517,3rd ANC - IFA tablets consumed,T,2,3rd ANC - IFA tablets consumed - तीसरी प्रसव-पूर्व देखभाल- आयएफ़ए (आयरन) की गोली खाई,3rd ANC - IFA tablets consumed - 3 જી એએનસી - આઈએફએ ગોળીઓ લીધી
57,Pregnant Women,518,3rd ANC-Abdominal Examination,S,2,3rd ANC-Abdominal Examination - तीसरी प्रसव-पूर्व देखभाल-  पेट की जाँच,3rd ANC-Abdominal Examination - 3 જી એએનસી  - પેટનું પરીક્ષણ
57,Pregnant Women,519,3rd ANC - Identified as High Risk,S,2,3rd ANC - Identified as High Risk - तीसरी प्रसव-पूर्व देखभाल-  अधिक जोखिम चिन्हित,3rd ANC - Identified as High Risk - 3 જી એએનસી વખતે જોખમ ઓળખાયું    
57,Pregnant Women,520,3rd ANC - High Risk Referred,S,2,3rd ANC - High Risk Referred - तीसरी प्रसव-पूर्व देखभाल-  अधिक जोखिम रेफ़र किया गया,3rd ANC - High Risk Referred - 3 જી એએનસી વખતે  જોખમ દેખાતા રીફર કરવામાં આવ્યા
