Form Id,Form Name,id,Question Name,Question Type,Question Active Status,ID,Choice Text,Choice Active Status,Hindi,Marathi,,,
60,Lactating Mothers,560,Occupation of the Husband,S,2,1337,Agriculture/ dairy/ fishery and other allied work,2,"Agriculture/ dairy/ fishery and other allied work - कृषि, डेयरी, मछली-पालन एवं अन्य संबंधित कामकाज","Agriculture,dairy,fishery and other allied work - शेती, दुग्धशाळे, मत्स्यपालन आणि इतर संबंधित काम",,,
60,Lactating Mothers,560,Occupation of the Husband,S,2,1338,Self employed/ business/ vending/ trading,2,Self employed/ business/ vending/ trading - स्वरोज़गार/व्यापार/विक्रेता/ट्रेडिंग,Self employed/ business/ vending/ trading - स्वयंरोजगार / व्यवसाय / विक्री / व्यापार,,,
60,Lactating Mothers,560,Occupation of the Husband,S,2,1339,Salaried Government/ Private,2,Salaried Government/ Private -वेतनभोगी (शासकीय/निजी),Salaried Government/ Private - पगारदार (सरकारी / खाजगी),,,
60,Lactating Mothers,560,Occupation of the Husband,S,2,1340,Artisan,2,Artisan -  कारीगरी,Artisan - कारागीर,,,
60,Lactating Mothers,560,Occupation of the Husband,S,2,1341,Domestic work,2,Domestic work - घरेलू कार्य,Domestic work - घरगुती काम,,,
60,Lactating Mothers,560,Occupation of the Husband,S,2,1342,Others,2,Others - अन्य,Others - इतर,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1343,Illiterate,2,Illiterate - निरक्षर,Illiterate - निरक्षर,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1344,Class 1,2,Class 1 - कक्षा 1,class 1 - वर्ग 1,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1345,Class 2,2,Class 2 - कक्षा 2,Class 2 - वर्ग  2,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1346,Class 3,2,Class 3 - कक्षा 3,Class 3 - वर्ग  3,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1347,Class 4,2,Class 4 - कक्षा 4,Class 4 - वर्ग  4,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1348,Class 5,2,Class 5 - कक्षा 5,Class 5 - वर्ग  5,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1349,Class 6,2,Class 6 - कक्षा 6,Class 6 - वर्ग  6,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1350,Class 7,2,Class 7 - कक्षा 7,class 7 - वर्ग  7,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1351,Class 8,2,Class 8 -  कक्षा 8,class 8 - वर्ग  8,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1352,Class 9,2,Class 9 - कक्षा 9,class 9 - वर्ग  9,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1353,Class 10,2,Class 10 - कक्षा 10,class 10 - वर्ग  10,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1354,Class 11,2,Class 11 - कक्षा 11,class 11 - वर्ग  11,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1355,Class 12,2,Class 12 - कक्षा 12,class 12 - वर्ग  12,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1356,Graduate,2,Graduate - स्नातक,Graduate - पदवीधर,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1357,Post Graduate,2,Post Graduate - स्नातकोत्तर,Post Graduate - पदव्युत्तर पदवी,,,
60,Lactating Mothers,561,Highest class passed - mother,S,2,1358,Technical/Professional Education,2,Technical/Professional Education - तकनीकी/व्यावसायिक शिक्षा,Technical or Professional Education - तांत्रिक किंवा व्यावसायिक शिक्षण,,,
60,Lactating Mothers,562,Residential Status,S,2,1359,From this village only and stays in the village,2,From this village only and stays in the village - इस गांव से केवल गांव में रहता है,From this village only and stays in the village - या गावातून फक्त गावातच राहतो,,,
60,Lactating Mothers,562,Residential Status,S,2,1360,From other village and shifted this location,2,From other village and shifted this location - दूसरे गांव के हैं और यहाँ रहने आये हैं,"From other village and shifted this location - 
इतर गावातून आणि हे स्थान हलविले",,,
60,Lactating Mothers,562,Residential Status,S,2,1361,Migrated out of the village to another place,2,Migrated out of the village to another place - गांव से दूसरे स्थान पर पहुंचे,Migrated out of the village to another place - गावातून दुसर्या ठिकाणी प्रवास केला,,,
60,Lactating Mothers,562,Residential Status,S,2,1362,Migrated permanently out of the village to another place,2,Migrated permanently out of the village to another place - गांव से बाहर अन्य स्थान पर स्थायी रूप से प्रवासित हुए हैं,Migrated permanently out of the village to another place - या गावातून इतर ठिकाणी कायमस्वरूपी स्थलांतरित झाले आहेत,,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1364,January,2,January -  जनवरी,January - जानेवारी,,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1365,February,2,February - फ़रवरी,February - फेब्रुवारी,,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1366,March,2,March - मार्च,March - मार्च,,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1367,April,2,April - अप्रैल,April - एप्रिल,,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1368,May,2,May - मई,May - मे,,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1369,June,2,June - जून,June - जून,,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1370,July,2,July - जुलाई,July - जुलै,,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1371,August,2,August - अगस्त,August - ऑगस्ट,,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1372,September,2,September - सितम्बर,September - सप्टेंबर,,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1373,October,2,October - अक्टूबर,October - ऑक्टोबर,,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1374,November,2,November - नवम्बर,November - नोव्हेंबर,,,
60,Lactating Mothers,563,Month of in migration or out migration,S,2,1375,December,2,December - दिसम्बर,December - डिसेंबर,,,
60,Lactating Mothers,567,Received post natal care within 24 hours,S,2,1381,Yes,2,Yes - हाँ,Yes - होय,,,
60,Lactating Mothers,567,Received post natal care within 24 hours,S,2,1382,No,2,No - नहीं,No - नाही,,,
60,Lactating Mothers,568,Colostrum feeding,S,2,1383,No,2,No - नहीं,No - नाही,,,
60,Lactating Mothers,568,Colostrum feeding,S,2,1384,Yes,2,Yes - हाँ,Yes - होय,,,
60,Lactating Mothers,568,Colostrum feeding,S,2,1385,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
60,Lactating Mothers,569,2nd visit by ANM/ AWW/ASHA,S,2,1386,No,2,No -  नहीं,No - नाही,,,
60,Lactating Mothers,569,2nd visit by ANM/ AWW/ASHA,S,2,1387,Yes,2,Yes - हाँ,Yes - होय,,,
60,Lactating Mothers,569,2nd visit by ANM/ AWW/ASHA,S,2,1388,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
60,Lactating Mothers,570,3rd visit by ANM/ AWW/ASHA,S,2,1389,No,2,No -  नहीं,No - नाही,,,
60,Lactating Mothers,570,3rd visit by ANM/ AWW/ASHA,S,2,1390,Yes,2,Yes - हाँ,Yes - होय,,,
60,Lactating Mothers,570,3rd visit by ANM/ AWW/ASHA,S,2,1391,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
60,Lactating Mothers,571,4th visit by ANM/ AWW/ASHA,S,2,1392,No,2,No - नहीं,No - नाही,,,
60,Lactating Mothers,571,4th visit by ANM/ AWW/ASHA,S,2,1393,Yes,2,Yes - हाँ,Yes - होय,,,
60,Lactating Mothers,571,4th visit by ANM/ AWW/ASHA,S,2,1394,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
60,Lactating Mothers,572,Received complete post natal care and advice,S,2,1395,Yes,2,Yes - हाँ,Yes - होय,,,
60,Lactating Mothers,572,Received complete post natal care and advice,S,2,1396,No,2,No - नहीं,No - नाही,,,
60,Lactating Mothers,573,Additional visit - 14th Day,S,2,1397,Yes,2,Yes - हाँ,Yes - होय,,,
60,Lactating Mothers,573,Additional visit - 14th Day,S,2,1398,No,2,No - नहीं,No - नाही,,,
60,Lactating Mothers,573,Additional visit - 14th Day,S,2,1399,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
60,Lactating Mothers,574,Additional visit - 21st Day,S,2,1400,No,2,No - नहीं,No - नाही,,,
60,Lactating Mothers,574,Additional visit - 21st Day,S,2,1401,Yes,2,Yes - हाँ,Yes - होय,,,
60,Lactating Mothers,574,Additional visit - 21st Day,S,2,1402,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
60,Lactating Mothers,575,Additional visit - 28th Day,S,2,1403,No,2,No - नहीं,No - नाही,,,
60,Lactating Mothers,575,Additional visit - 28th Day,S,2,1404,Yes,2,Yes - हाँ,Yes - होय,,,
60,Lactating Mothers,575,Additional visit - 28th Day,S,2,1405,Not Applicable,2,Not Applicable - लागू नहीं,Not Applicable - लागू नाही,,,
60,Lactating Mothers,576,Supplementary nutrition - Post Natal: 1- 3 months,S,2,1406,"No, did not received at all ",2,"No, did not received at all - नहीं, बिल्कुल नहीं मिला ","No, did not received at all  - नाही, काहीच मिळाले नाही ",,,
60,Lactating Mothers,576,Supplementary nutrition - Post Natal: 1- 3 months,S,2,1407,"Yes, but irregular",2,"Yes, but irregular - मिला, लेकिन अनियमित ","Yes, but irregular - होय, परंतु अनियमित  ",,,
60,Lactating Mothers,576,Supplementary nutrition - Post Natal: 1- 3 months,S,2,1408,"Yes, regular",2,"Yes, regular - हाँ, नियमित","Yes, regular - होय,  नियमित ",,,
60,Lactating Mothers,577,Exclusive Breast Feeding: 0 - 3 months,S,2,1409,Yes,2,Yes - हाँ,Yes - होय,,,
60,Lactating Mothers,577,Exclusive Breast Feeding: 0 - 3 months,S,2,1410,No,2,No - नहीं,No - नाही,,,
60,Lactating Mothers,578,Supplementary nutrition - Post Natal: 4 - 6 months,S,2,1411,"No, did not received at all",2,"No, did not received at all - नहीं, बिल्कुल नहीं मिला","No, did not received at all - नाही, काहीच मिळाले नाही ",,,
60,Lactating Mothers,578,Supplementary nutrition - Post Natal: 4 - 6 months,S,2,1412,"Yes, but irregular",2,"Yes, but irregular - मिला, लेकिन अनियमित ","Yes, but irregular - होय, परंतु अनियमित  ",,,
60,Lactating Mothers,578,Supplementary nutrition - Post Natal: 4 - 6 months,S,2,1413,"Yes, regular",2,"Yes, regular - हाँ, नियमित","Yes, regular - होय,  नियमित ",,,
60,Lactating Mothers,579,Exclusive Breast Feeding: 4 - 6 months,S,2,1414,Yes,2,Yes - हाँ,Yes - होय,,,
60,Lactating Mothers,579,Exclusive Breast Feeding: 4 - 6 months,S,2,1415,No,2,No -  नहीं,No - नाही,,,
60,Lactating Mothers,580,Complementary feeding,S,2,1417,0,2,0,0 - ,,,
60,Lactating Mothers,580,Complementary feeding,S,2,1418,1,2,1,1,,,
60,Lactating Mothers,580,Complementary feeding,S,2,1419,2,2,2,2,,,
60,Lactating Mothers,580,Complementary feeding,S,2,1420,3,2,3,3,,,
60,Lactating Mothers,580,Complementary feeding,S,2,1421,4,2,4,4,,,
60,Lactating Mothers,580,Complementary feeding,S,2,1422,5,2,5,5,,,
60,Lactating Mothers,580,Complementary feeding,S,2,1423,6,2,6,6,,,
60,Lactating Mothers,580,Complementary feeding,S,2,1424,7,2,7,7,,,
60,Lactating Mothers,580,Complementary feeding,S,2,1425,8,2,8,8,,,
60,Lactating Mothers,580,Complementary feeding,S,2,1426,9,2,9,9,,,
60,Lactating Mothers,580,Complementary feeding,S,2,1427,10,2,10,10,,,
60,Lactating Mothers,580,Complementary feeding,S,2,1428,11,2,11,11,,,
60,Lactating Mothers,581,Enrolled in AWC,S,2,1429,Yes,2,Yes - हाँ,Yes - होय,,,
60,Lactating Mothers,581,Enrolled in AWC,S,2,1430,No,2,No - नहीं,No - नाही,,,
60,Lactating Mothers,582,Anganwaadi Centre Name,T,2,1431,NULL,2,,,,,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1432,February,2,February - फ़रवरी,February - फेब्रुवारी,,,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1433,March,2,March - मार्च,March - मार्च,,,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1434,April,2,April - अप्रैल,April - एप्रिल,,,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1435,May,2,May - मई,May - मे,,,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1436,June,2,June - जून,June - जून,,,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1437,July,2,July - जुलाई,July - जुलै,,,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1438,August,2,August - अगस्त,August - ऑगस्ट,,,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1439,September,2,September - सितम्बर,September - सप्टेंबर,,,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1440,October,2,October - अक्टूबर,October - ऑक्टोबर,,,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1441,November,2,November - नवम्बर,November - नोव्हेंबर,,,
37,Child Annual Information,176,Month of in-migration or out-migration,S,2,1442,December,2,December - दिसम्बर,December - डिसेंबर,,,
3,Anganwadi Centre Information,596,Boys referred to referal,T,2,1462,NULL,2,,,,,
3,Anganwadi Centre Information,597,Girls referred to referal,T,2,1463,NULL,2,,,,,
48,Labour and Migration,599,Place of Migration,S,2,1465,Neighbouring Village,2,Neighbouring Village - पड़ोसी गांव,Neighbouring Village - शेजारील गाव,,,
48,Labour and Migration,599,Place of Migration,S,2,1466,Another Village in the district,2,Another Village in the district -  जिले में एक और गांव,Another Village in the district - जिल्ह्यातील आणखी एक गाव,,,
48,Labour and Migration,599,Place of Migration,S,2,1467,Another District in the state,2,Another District in the state -  राज्य में एक और जिला,Another District in the state - राज्यात आणखी एक जिल्हा,,,
48,Labour and Migration,599,Place of Migration,S,2,1468,Neighbouring State,2,Neighbouring State -  पड़ोसी राज्य,Neighbouring State - पड़ोसी राज्य,,,
48,Labour and Migration,599,Place of Migration,S,2,1469,Distant States,2,Distant States - दूरदराज के राज्य,Distant States - दूरच्या राज्ये,,,
48,Labour and Migration,599,Place of Migration,S,2,1470,Dont Know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
48,Labour and Migration,600,Sector of work,S,2,1471,Agriculture,2,Agriculture - कृषि,Agriculture - कृषी,,,
48,Labour and Migration,600,Sector of work,S,2,1472,Domestic Work,2,Domestic Work - घरेलू कार्य,Domestic work - घरगुती काम,,,
48,Labour and Migration,600,Sector of work,S,2,1473,Beedi Rolling,2,Beedi Rolling - बीड़ी बनाना,Beedi Rolling - बीडी रोलिंग,,,
48,Labour and Migration,600,Sector of work,S,2,1474,Brick Kilns,2,Brick Kilns - ईंट का भट्टा,"
Brick Kilns - ब्रिक किल्न्स",,,
48,Labour and Migration,600,Sector of work,S,2,1475,Carpet Weaving,2,Carpet Weaving - दरी बुनना,Carpet weaving - कालीन बुडवणे,,,
48,Labour and Migration,600,Sector of work,S,2,1476,Construction,2,Construction - निर्माण,Constructions - बांधकाम,,,
48,Labour and Migration,600,Sector of work,S,2,1477,Fireworks and matches factorires,2,"Fireworks and matches factorires -  पटाखों, और माचिस उत्पादन के कारखाने","Fireworks and matches factories - 
आतिशबाजी आणि जुळणी कारखाने",,,
48,Labour and Migration,600,Sector of work,S,2,1478,Hotels or restaurants,2,Hotels or restaurants -  होटल/रेस्तरां,Hotels or Restaurants - हॉटेल्स किंवा रेस्टॉरंट्स,,,
48,Labour and Migration,600,Sector of work,S,2,1479,Mining or Quarries,2,Mining or Quarries - खदान/खुली खदान,Mining or Quarries - खनन किंवा भांडणे,,,
48,Labour and Migration,600,Sector of work,S,2,1480,Diamond and gems industry,2,Diamond and gems industry -  हीरे मोती का उद्योग,Diamond and gems industry - डायमंड आणि रत्ने उद्योग,,,
48,Labour and Migration,600,Sector of work,S,2,1481,Grazing,2,Grazing - चरागाह,Grazing - चरण्याची,,,
48,Labour and Migration,600,Sector of work,S,2,1482,Zari work,2,Zari work - ज़री की कारीगरी,Zari Work - झारी वर्क,,,
48,Labour and Migration,600,Sector of work,S,2,1483,Piece meal work,2,Piece meal work - छुटफुट कार्य,,,,
48,Labour and Migration,600,Sector of work,S,2,1484,Flower picking,2,Flower picking - फूल बीनना,Flower Picking  - फ्लॉवर पिकिंग,,,
48,Labour and Migration,600,Sector of work,S,2,1485,Street Vending,2,Street Vending - गलियों में बेचना,Street Vending - मार्ग विक्री,,,
48,Labour and Migration,600,Sector of work,S,2,1486,Garage Work,2,Garage Work - गैरेज में काम,Garage Work - गॅरेज कार्य,,,
48,Labour and Migration,600,Sector of work,S,2,1487,Pollination,2,Pollination - पराग का छिड़काव,"Pollination -  
परागण",,,
48,Labour and Migration,600,Sector of work,S,2,1488,"Industry, other than given above",2,"Industry, other than given above -  उपर्युक्त के अतिरिक्त उद्यम","Industry, other than given above - 
उपरोक्त व्यतिरिक्त उद्योग",,,
48,Labour and Migration,600,Sector of work,S,2,1489,Paper milk distribution,2,Paper milk distribution -  लकड़ी छोड़कर अन्य वनोपज का कलेक्शन,"Paper milk distribution - 
पेपर आणि दूध वितरण",,,
48,Labour and Migration,600,Sector of work,S,2,1490,NFTP Collection,2,NFTP Collection - लकड़ी छोड़कर अन्य वनोपज का कलेक्शन,NFTP Collection - एनएफटीपी संग्रह,,,
48,Labour and Migration,600,Sector of work,S,2,1491,Fishing,2,Fishing - मछली पकड़ना,"
Fishing - मासेमारी",,,
48,Labour and Migration,600,Sector of work,S,2,1492,Rag picking,2,Rag picking - कचरा बीनना,Rag Picking - कचरा वेचक ,,,
48,Labour and Migration,600,Sector of work,S,2,1493,Begging,2,Begging - भीख माँगना,Begging - भिकारी,,,
48,Labour and Migration,600,Sector of work,S,2,1494,Others,2,Others - अन्य,Others - इतर,,,
48,Labour and Migration,600,Sector of work,S,2,1495,Dont Know,2,Don't know - नहीं जानते,Don't know - माहित नाही,,,
48,Labour and Migration,601,If others specify,T,2,1497,NULL,2,,,,,
2,School Level Information,602,Total Other Boys (Religion),T,2,1498,NULL,2,,,,,
2,School Level Information,603,Total Other Girls (Religion),T,2,1499,NULL,2,,,,,
51,School Education Retention,329,Reason for not in school - primary reason,S,2,1500,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
55,House Hold Information,411,Do you have homestead land,S,2,1501,No,2,No - नहीं,No - नाही,,,
55,House Hold Information,420,Amount Received (MGNREGA),R,2,1502,Didn't Received any Money,2,Didn't Received any Money - पूरी धनराशि प्राप्त की,Didn't Received any Money - कोणतीही मनी प्राप्त झाली नाही,,,
55,House Hold Information,420,Amount Received (MGNREGA),R,2,1503,Received less money against due,2,"Received less money against due - जितना बनता था, उससे कम पूरी धनराशि प्राप्त की",Received less money against due - देय विरुद्ध कमी पैसे मिळाले,,,
55,House Hold Information,420,Amount Received (MGNREGA),R,2,1504,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
37,Child Annual Information,172,Weight of child communicated to the mother after delivery,R,2,1505,Yes,2,Yes - हाँ,Yes - होय,,,
37,Child Annual Information,172,Weight of child communicated to the mother after delivery,R,2,1506,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
37,Child Annual Information,180,Is the child Challenged?,R,2,1507,"Yes, mentally challenged",2,"Yes, mentally challenged -  हाँ, मानसिक अशक्तता ","Yes, mentally challenged - होय, मानसिकरित्या आव्हान दिले",,,
37,Child Annual Information,180,Is the child Challenged?,R,2,1508,"Yes, both",2,"Yes, both - हाँ, दोनों","Yes, both - होय, दोन्ही",,,
37,Child Annual Information,183,Is the child Engagged/Married?,R,2,1509,Engaged,2,Engaged - सगाई हो चुकी है,Engaged - व्यस्त,,,
37,Child Annual Information,183,Is the child Engagged/Married?,R,2,1510,Married,2,Married - शादी शुदा,Married - विवाहित,,,
37,Child Annual Information,183,Is the child Engagged/Married?,R,2,1511,Widowed,2,Widowed - विधवा/विधुर,"
Widowed - विधवा झालेली किंवा विधुर झालेला",,,
37,Child Annual Information,184,Current Location of child,S,2,1512,Education Residential School,2,Education Residential School -  आवासीय शिक्षा स्कूल,"Education Residential School - 
शिक्षण निवासी शाळा",,,
37,Child Annual Information,184,Current Location of child,S,2,1513,Child Care Institution/Homes/Observation Home,2,Child Care Institution/Homes/Observation Home -  बाल देखभाल संस्थान/गृह/सुधार गृह,Child Care Institution/Homes/Observation Home -  बाल संगोपन संस्था / घरे / निरीक्षण गृह,,,
37,Child Annual Information,184,Current Location of child,S,2,1514,Child Migrated (for work/employment),2,Child Migrated (for work/employment) -  बाल प्रवासित (काम पर/रोज़गार में),Child Migrated (for work/employment) - बाल स्थलांतरित (कामासाठी / रोजगारासाठी),,,
37,Child Annual Information,184,Current Location of child,S,2,1515,Married child at in-laws house,2,Married child at in-laws house -  Married child at in-laws house,Married child at in-laws house - विवाहित मुलाने ससुरालच्या घरी,,,
37,Child Annual Information,184,Current Location of child,S,2,1516,Others,2,Others - अन्य,Others - इतर,,,
69,Testing Form,604,Name,T,2,1517,NULL,2,,,,,
57,Pregnant Women,466,"Reasons, if not available",S,2,1518,Misplaced/ Lost/ Damaged,2,Misplaced/ Lost/ Damaged - गलत / खोया / क्षतिग्रस्त,Misplaced/ Lost/ Damaged - चुकीचे / गमावले / खराब झालेले,,,
57,Pregnant Women,466,"Reasons, if not available",S,2,1519,With other member of the HH,2,With other member of the HH - एचएच के अन्य सदस्य के साथ,With other member of the HH - एचएचच्या इतर सदस्यासह,,,
57,Pregnant Women,473,No of Previous Pregnancies,T,2,1521,Not available,0,,"Not available - 
उपलब्ध नाही",,,
57,Pregnant Women,492,1st ANC High Risk Referred,R,2,1522,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,497,2nd ANC Weight,T,2,1523,Not applicable,0,,Not Applicable - लागू नाही,,,
57,Pregnant Women,506,2nd ANC - High Risk Referred,S,2,1524,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,519,3rd ANC - Identified as High Risk,S,2,1525,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,520,3rd ANC - High Risk Referred,S,2,1526,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,533,4th ANC - Identified as High Risk,S,2,1527,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,534,4th ANC - High Risk Referred,S,2,1528,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
57,Pregnant Women,541,Received free transportation from Government,S,2,1529,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
60,Lactating Mothers,567,Received post natal care within 24 hours,S,2,1530,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
60,Lactating Mothers,581,Enrolled in AWC,S,2,1531,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
49,Child Vaccination and Immuniza,295,Pentavalent - 1,S,2,1532,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
2,School Level Information,84,Separate mathematics teachers,S,2,1533,Yes,2,Yes - हाँ,Yes - होय,,,
2,School Level Information,84,Separate mathematics teachers,S,2,1534,No,2,No - नहीं,No - नाही,,,
2,School Level Information,85,Separate Science teachers,S,2,1535,Yes,2,Yes - हाँ,Yes - होय,,,
2,School Level Information,85,Separate Science teachers,S,2,1536,No,2,No - नहीं,No - नाही,,,
2,School Level Information,86,Separate Language teachers,S,2,1537,Yes,2,Yes - हाँ,Yes - होय,,,
2,School Level Information,86,Separate Language teachers,S,2,1538,No,2,No - नहीं,No - नाही,,,
2,School Level Information,87,Separate teachers for SST,S,2,1539,Yes,2,Yes - हाँ,Yes - होय,,,
2,School Level Information,87,Separate teachers for SST,S,2,1540,No,2,No - नहीं,No - नाही,,,
2,School Level Information,96,School building available,S,2,1541,"No, classes conducted in a tent or under some other temporary structures",2,"No, classes conducted in a tent or under some other temporary structures - नहीं कक्षायें टेंट या अन्य किसी अस्थायी व्यवस्था में लगती हैं","No, classes conducted in a tent or under some other temporary structures - नाही, तंबूमध्ये किंवा इतर काही तात्पुरत्या संरचनांमध्ये आयोजित केलेले वर्ग",,,
2,School Level Information,96,School building available,S,2,1542,"Yes, rented building",2,"Yes, rented building - हाँ, किराये के भवन में ","Yes, rented building - होय, भाड्याने इमारत",,,
2,School Level Information,96,School building available,S,2,1543,"Yes, in the premises of panchayat/religious place",2,"Yes, in the premises of panchayat/religious place - हाँ, पंचायत परिसर/धार्मिक स्थल पर","Yes, in the premises of panchayat/religious place - 
होय, पंचायत / धार्मिक ठिकाणी परिसर",,,
2,School Level Information,99,Water available in Toilet,S,2,1544,"Yes, water brought from outside and stored in the toilet",2,"Yes, water brought from outside and stored in the toilet - हाँ,पानी बाहर से लाकर शौचालय में भर कर रखा गया","Yes, water brought from outside and stored in the toilet - होय, बाहेरून आणलेले आणि शौचालयात साठवलेलं पाणी",,,
2,School Level Information,100,Boundary wall available,R,2,1545,Complete boundary wall with a gate,2,Complete boundary wall with a gate - फाटक सहित पूरी चहारदीवारी,Complete boundary wall with a gate - गेटसह पूर्ण सीमा भिंत,,,
2,School Level Information,102,Libraray available,R,2,1546,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
54,Village Information,345,Category of Primary School,S,2,1547,Private Unaided,2,Private Unaided - निजी (शासन से सहायता-प्राप्त नहीं),Private Unaided - खाजगी नसलेले,,,
54,Village Information,397,VCPC Operational,S,2,1548,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
3,Anganwadi Centre Information,89,Type of Anganwadi,S,2,1549,Mini-anganwaadi,2,Mini-anganwaadi - मिनी आँगनवाड़ी,"Mini-anganwaadi - 
मिनी-अंगणवाडी",,,
3,Anganwadi Centre Information,117,Additional AWW cum Nutrition Counsellor available,R,2,1550,Not applicable,2,Not applicable - लागू नहीं,Not Applicable - लागू नाही,,,
3,Anganwadi Centre Information,135,Take Home Ration Available,R,2,1551,"Yes,  available and regular",2,"Yes, available and regular -  हाँ, नियमित रूप से उपलब्ध ","Yes,  available and regular - होय, उपलब्ध आणि नियमित",,,
3,Anganwadi Centre Information,136,Cooked Food Available,R,2,1552,"Yes,  available and regular",2,"Yes, available and regular - हाँ, नियमित रूप से उपलब्ध ","Yes,  available and regular - होय, उपलब्ध आणि नियमित",,,
3,Anganwadi Centre Information,137,Immunization service available,R,2,1553,"Yes,  available and regular",2,"Yes, available and regular -  हाँ, नियमित रूप से उपलब्ध ","Yes,  available and regular - होय, उपलब्ध आणि नियमित",,,
3,Anganwadi Centre Information,138,Health check up service available,R,2,1554,"Yes,  available and regular",2,"Yes, available and regular -  हाँ, नियमित रूप से उपलब्ध ","Yes,  available and regular - होय, उपलब्ध आणि नियमित",,,
3,Anganwadi Centre Information,139,Referral services available,R,2,1555,"Yes,  available and regular",2,"Yes, available and regular -  हाँ, नियमित रूप से उपलब्ध ","Yes,  available and regular - होय, उपलब्ध आणि नियमित",,,
3,Anganwadi Centre Information,140,Nutrition & Health education service available,R,2,1556,"Yes,  available and regular",2,"Yes, available and regular -  हाँ, नियमित रूप से उपलब्ध ","Yes,  available and regular - होय, उपलब्ध आणि नियमित",,,
3,Anganwadi Centre Information,141,Counselling Services - Adolescent Girls available,R,2,1557,"Yes,  available and regular",2,"Yes, available and regular -  हाँ, नियमित रूप से उपलब्ध ","Yes,  available and regular - होय, उपलब्ध आणि नियमित",,,
